City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,day,month,weekend,AQI_future
Mumbai,2024-01-10,66,36.3,71.28,54.78,75.24,0.69,62.7,10,1,0,101.0
Mumbai,2024-02-10,101,55.55,109.08,83.83,115.14,1.06,95.95,10,2,1,58.0
Mumbai,2024-03-10,58,31.9,62.64,48.14,66.12,0.61,55.1,10,3,1,54.0
Mumbai,2024-04-10,54,29.7,58.32,44.82,61.56,0.57,51.3,10,4,0,54.0
Mumbai,2024-05-10,54,29.7,58.32,44.82,61.56,0.57,51.3,10,5,0,61.0
Mumbai,2024-06-10,61,33.55,65.88,50.63,69.54,0.64,57.95,10,6,0,116.0
Mumbai,2024-07-10,116,63.8,125.28,96.28,132.24,1.22,110.2,10,7,0,115.0
Mumbai,2024-08-10,115,63.25,124.2,95.45,131.1,1.21,109.25,10,8,1,84.0
Mumbai,2024-09-10,84,46.2,90.72,69.72,95.76,0.88,79.8,10,9,0,59.0
Mumbai,2024-10-10,59,32.45,63.72,48.97,67.26,0.62,56.05,10,10,0,55.0
Mumbai,2024-11-10,55,30.25,59.4,45.65,62.7,0.58,52.25,10,11,1,68.0
Mumbai,2024-12-10,68,37.4,73.44,56.44,77.52,0.71,64.6,10,12,0,169.0
Mumbai,2024-01-11,169,92.95,182.52,140.27,192.66,1.77,160.55,11,1,0,208.0
Mumbai,2024-02-11,208,114.4,224.64,172.64,237.12,2.18,197.6,11,2,1,157.0
Mumbai,2024-03-11,157,86.35,169.56,130.31,178.98,1.65,149.15,11,3,0,159.0
Mumbai,2024-04-11,159,87.45,171.72,131.97,181.26,1.67,151.05,11,4,0,150.0
Mumbai,2024-05-11,150,82.5,162.0,124.5,171.0,1.58,142.5,11,5,1,158.0
Mumbai,2024-06-11,158,86.9,170.64,131.14,180.12,1.66,150.1,11,6,0,137.0
Mumbai,2024-07-11,137,75.35,147.96,113.71,156.18,1.44,130.15,11,7,0,146.0
Mumbai,2024-08-11,146,80.3,157.68,121.18,166.44,1.53,138.7,11,8,1,144.0
Mumbai,2024-09-11,144,79.2,155.52,119.52,164.16,1.51,136.8,11,9,0,141.0
Mumbai,2024-10-11,141,77.55,152.28,117.03,160.74,1.48,133.95,11,10,0,152.0
Mumbai,2024-11-11,152,83.6,164.16,126.16,173.28,1.6,144.4,11,11,0,144.0
Mumbai,2024-12-11,144,79.2,155.52,119.52,164.16,1.51,136.8,11,12,0,167.0
Mumbai,2024-01-12,167,91.85,180.36,138.61,190.38,1.75,158.65,12,1,0,174.0
Mumbai,2024-02-12,174,95.7,187.92,144.42,198.36,1.83,165.3,12,2,0,129.0
Mumbai,2024-03-12,129,70.95,139.32,107.07,147.06,1.35,122.55,12,3,0,139.0
Mumbai,2024-04-12,139,76.45,150.12,115.37,158.46,1.46,132.05,12,4,0,154.0
Mumbai,2024-05-12,154,84.7,166.32,127.82,175.56,1.62,146.3,12,5,1,148.0
Mumbai,2024-06-12,148,81.4,159.84,122.84,168.72,1.55,140.6,12,6,0,126.0
Mumbai,2024-07-12,126,69.3,136.08,104.58,143.64,1.32,119.7,12,7,0,125.0
Mumbai,2024-08-12,125,68.75,135.0,103.75,142.5,1.31,118.75,12,8,0,112.0
Mumbai,2024-09-12,112,61.6,120.96,92.96,127.68,1.18,106.4,12,9,0,131.0
Mumbai,2024-10-12,131,72.05,141.48,108.73,149.34,1.38,124.45,12,10,1,139.0
Mumbai,2024-11-12,139,76.45,150.12,115.37,158.46,1.46,132.05,12,11,0,137.0
Mumbai,2024-12-12,137,75.35,147.96,113.71,156.18,1.44,130.15,12,12,0,93.0
Chennai,2018-01-01,93,51.15,100.44,77.19,106.02,0.98,88.35,1,1,0,100.0
Chennai,2018-02-01,100,55.0,108.0,83.0,114.0,1.05,95.0,1,2,0,81.0
Chennai,2018-03-01,81,44.55,87.48,67.23,92.34,0.85,76.95,1,3,0,169.0
Chennai,2018-04-01,169,92.95,182.52,140.27,192.66,1.77,160.55,1,4,1,153.0
Chennai,2018-05-01,153,84.15,165.24,126.99,174.42,1.61,145.35,1,5,0,157.0
Chennai,2018-06-01,157,86.35,169.56,130.31,178.98,1.65,149.15,1,6,0,123.0
Chennai,2018-07-01,123,67.65,132.84,102.09,140.22,1.29,116.85,1,7,1,128.0
Chennai,2018-08-01,128,70.4,138.24,106.24,145.92,1.34,121.6,1,8,0,107.0
Chennai,2018-09-01,107,58.85,115.56,88.81,121.98,1.12,101.65,1,9,1,108.0
Chennai,2018-10-01,108,59.4,116.64,89.64,123.12,1.13,102.6,1,10,0,178.0
Chennai,2018-11-01,178,97.9,192.24,147.74,202.92,1.87,169.1,1,11,0,158.0
Chennai,2018-12-01,158,86.9,170.64,131.14,180.12,1.66,150.1,1,12,1,134.0
Chennai,2018-01-02,134,73.7,144.72,111.22,152.76,1.41,127.3,2,1,0,162.0
Chennai,2018-02-02,162,89.1,174.96,134.46,184.68,1.7,153.9,2,2,0,146.0
Chennai,2018-03-02,146,80.3,157.68,121.18,166.44,1.53,138.7,2,3,0,91.0
Chennai,2018-04-02,91,50.05,98.28,75.53,103.74,0.96,86.45,2,4,0,75.0
Chennai,2018-05-02,75,41.25,81.0,62.25,85.5,0.79,71.25,2,5,0,80.0
Chennai,2018-06-02,80,44.0,86.4,66.4,91.2,0.84,76.0,2,6,1,68.0
Chennai,2018-07-02,68,37.4,73.44,56.44,77.52,0.71,64.6,2,7,0,68.0
Chennai,2018-08-02,68,37.4,73.44,56.44,77.52,0.71,64.6,2,8,0,103.0
Chennai,2018-09-02,103,56.65,111.24,85.49,117.42,1.08,97.85,2,9,1,80.0
Chennai,2018-10-02,80,44.0,86.4,66.4,91.2,0.84,76.0,2,10,0,131.0
Chennai,2018-11-02,131,72.05,141.48,108.73,149.34,1.38,124.45,2,11,0,82.0
Chennai,2018-12-02,82,45.1,88.56,68.06,93.48,0.86,77.9,2,12,1,142.0
Chennai,2018-01-03,142,78.1,153.36,117.86,161.88,1.49,134.9,3,1,0,107.0
Chennai,2018-02-03,107,58.85,115.56,88.81,121.98,1.12,101.65,3,2,1,104.0
Chennai,2018-03-03,104,57.2,112.32,86.32,118.56,1.09,98.8,3,3,1,123.0
Chennai,2018-04-03,123,67.65,132.84,102.09,140.22,1.29,116.85,3,4,0,88.0
Chennai,2018-05-03,88,48.4,95.04,73.04,100.32,0.92,83.6,3,5,0,73.0
Chennai,2018-06-03,73,40.15,78.84,60.59,83.22,0.77,69.35,3,6,1,117.0
Chennai,2018-07-03,117,64.35,126.36,97.11,133.38,1.23,111.15,3,7,0,170.0
Chennai,2018-08-03,170,93.5,183.6,141.1,193.8,1.79,161.5,3,8,0,110.0
Chennai,2018-09-03,110,60.5,118.8,91.3,125.4,1.16,104.5,3,9,0,141.0
Chennai,2018-10-03,141,77.55,152.28,117.03,160.74,1.48,133.95,3,10,0,124.0
Chennai,2018-11-03,124,68.2,133.92,102.92,141.36,1.3,117.8,3,11,1,74.0
Chennai,2018-12-03,74,40.7,79.92,61.42,84.36,0.78,70.3,3,12,0,84.0
Chennai,2018-01-04,84,46.2,90.72,69.72,95.76,0.88,79.8,4,1,0,67.0
Chennai,2018-02-04,67,36.85,72.36,55.61,76.38,0.7,63.65,4,2,1,62.0
Chennai,2018-03-04,62,34.1,66.96,51.46,70.68,0.65,58.9,4,3,1,68.0
Chennai,2018-04-04,68,37.4,73.44,56.44,77.52,0.71,64.6,4,4,0,82.0
Chennai,2018-05-04,82,45.1,88.56,68.06,93.48,0.86,77.9,4,5,0,104.0
Chennai,2018-06-04,104,57.2,112.32,86.32,118.56,1.09,98.8,4,6,0,82.0
Chennai,2018-07-04,82,45.1,88.56,68.06,93.48,0.86,77.9,4,7,0,58.0
Chennai,2018-08-04,58,31.9,62.64,48.14,66.12,0.61,55.1,4,8,1,73.0
Chennai,2018-09-04,73,40.15,78.84,60.59,83.22,0.77,69.35,4,9,0,53.0
Chennai,2018-10-04,53,29.15,57.24,43.99,60.42,0.56,50.35,4,10,0,71.0
Chennai,2018-11-04,71,39.05,76.68,58.93,80.94,0.75,67.45,4,11,1,64.0
Chennai,2018-12-04,64,35.2,69.12,53.12,72.96,0.67,60.8,4,12,0,118.0
Chennai,2018-01-05,118,64.9,127.44,97.94,134.52,1.24,112.1,5,1,0,132.0
Chennai,2018-02-05,132,72.6,142.56,109.56,150.48,1.39,125.4,5,2,0,119.0
Chennai,2018-03-05,119,65.45,128.52,98.77,135.66,1.25,113.05,5,3,0,148.0
Chennai,2018-04-05,148,81.4,159.84,122.84,168.72,1.55,140.6,5,4,0,110.0
Chennai,2018-05-05,110,60.5,118.8,91.3,125.4,1.16,104.5,5,5,1,68.0
Chennai,2018-06-05,68,37.4,73.44,56.44,77.52,0.71,64.6,5,6,0,86.0
Chennai,2018-07-05,86,47.3,92.88,71.38,98.04,0.9,81.7,5,7,0,68.0
Chennai,2018-08-05,68,37.4,73.44,56.44,77.52,0.71,64.6,5,8,1,63.0
Chennai,2018-09-05,63,34.65,68.04,52.29,71.82,0.66,59.85,5,9,0,56.0
Chennai,2018-10-05,56,30.8,60.48,46.48,63.84,0.59,53.2,5,10,0,55.0
Chennai,2018-11-05,55,30.25,59.4,45.65,62.7,0.58,52.25,5,11,0,58.0
Chennai,2018-12-05,58,31.9,62.64,48.14,66.12,0.61,55.1,5,12,0,108.0
Chennai,2018-01-06,108,59.4,116.64,89.64,123.12,1.13,102.6,6,1,1,132.0
Chennai,2018-02-06,132,72.6,142.56,109.56,150.48,1.39,125.4,6,2,0,86.0
Chennai,2018-03-06,86,47.3,92.88,71.38,98.04,0.9,81.7,6,3,0,88.0
Chennai,2018-04-06,88,48.4,95.04,73.04,100.32,0.92,83.6,6,4,0,90.0
Chennai,2018-05-06,90,49.5,97.2,74.7,102.6,0.95,85.5,6,5,1,72.0
Chennai,2018-06-06,72,39.6,77.76,59.76,82.08,0.76,68.4,6,6,0,57.0
Chennai,2018-07-06,57,31.35,61.56,47.31,64.98,0.6,54.15,6,7,0,74.0
Chennai,2018-08-06,74,40.7,79.92,61.42,84.36,0.78,70.3,6,8,0,70.0
Chennai,2018-09-06,70,38.5,75.6,58.1,79.8,0.74,66.5,6,9,0,64.0
Chennai,2018-10-06,64,35.2,69.12,53.12,72.96,0.67,60.8,6,10,1,71.0
Chennai,2018-11-06,71,39.05,76.68,58.93,80.94,0.75,67.45,6,11,0,90.0
Chennai,2018-12-06,90,49.5,97.2,74.7,102.6,0.95,85.5,6,12,0,150.0
Chennai,2018-01-07,150,82.5,162.0,124.5,171.0,1.58,142.5,7,1,1,148.0
Chennai,2018-02-07,148,81.4,159.84,122.84,168.72,1.55,140.6,7,2,0,164.0
Chennai,2018-03-07,164,90.2,177.12,136.12,186.96,1.72,155.8,7,3,0,98.0
Chennai,2018-04-07,98,53.9,105.84,81.34,111.72,1.03,93.1,7,4,1,96.0
Chennai,2018-05-07,96,52.8,103.68,79.68,109.44,1.01,91.2,7,5,0,148.0
Chennai,2018-06-07,148,81.4,159.84,122.84,168.72,1.55,140.6,7,6,0,130.0
Chennai,2018-07-07,130,71.5,140.4,107.9,148.2,1.37,123.5,7,7,1,81.0
Chennai,2018-08-07,81,44.55,87.48,67.23,92.34,0.85,76.95,7,8,0,127.0
Chennai,2018-09-07,127,69.85,137.16,105.41,144.78,1.33,120.65,7,9,0,109.0
Chennai,2018-10-07,109,59.95,117.72,90.47,124.26,1.14,103.55,7,10,1,98.0
Chennai,2018-11-07,98,53.9,105.84,81.34,111.72,1.03,93.1,7,11,0,70.0
Chennai,2018-12-07,70,38.5,75.6,58.1,79.8,0.74,66.5,7,12,0,114.0
Chennai,2018-01-08,114,62.7,123.12,94.62,129.96,1.2,108.3,8,1,0,86.0
Chennai,2018-02-08,86,47.3,92.88,71.38,98.04,0.9,81.7,8,2,0,86.0
Chennai,2018-03-08,86,47.3,92.88,71.38,98.04,0.9,81.7,8,3,0,94.0
Chennai,2018-04-08,94,51.7,101.52,78.02,107.16,0.99,89.3,8,4,1,108.0
Chennai,2018-05-08,108,59.4,116.64,89.64,123.12,1.13,102.6,8,5,0,110.0
Chennai,2018-06-08,110,60.5,118.8,91.3,125.4,1.16,104.5,8,6,0,98.0
Chennai,2018-07-08,98,53.9,105.84,81.34,111.72,1.03,93.1,8,7,1,59.0
Chennai,2018-08-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,8,0,46.0
Chennai,2018-09-08,46,25.3,49.68,38.18,52.44,0.48,43.7,8,9,1,71.0
Chennai,2018-10-08,71,39.05,76.68,58.93,80.94,0.75,67.45,8,10,0,70.0
Chennai,2018-11-08,70,38.5,75.6,58.1,79.8,0.74,66.5,8,11,0,46.0
Chennai,2018-12-08,46,25.3,49.68,38.18,52.44,0.48,43.7,8,12,1,62.0
Chennai,2018-01-09,62,34.1,66.96,51.46,70.68,0.65,58.9,9,1,0,83.0
Chennai,2018-02-09,83,45.65,89.64,68.89,94.62,0.87,78.85,9,2,0,68.0
Chennai,2018-03-09,68,37.4,73.44,56.44,77.52,0.71,64.6,9,3,0,67.0
Chennai,2018-04-09,67,36.85,72.36,55.61,76.38,0.7,63.65,9,4,0,112.0
Chennai,2018-05-09,112,61.6,120.96,92.96,127.68,1.18,106.4,9,5,0,107.0
Chennai,2018-06-09,107,58.85,115.56,88.81,121.98,1.12,101.65,9,6,1,102.0
Chennai,2018-07-09,102,56.1,110.16,84.66,116.28,1.07,96.9,9,7,0,102.0
Chennai,2018-08-09,102,56.1,110.16,84.66,116.28,1.07,96.9,9,8,0,81.0
Chennai,2018-09-09,81,44.55,87.48,67.23,92.34,0.85,76.95,9,9,1,73.0
Chennai,2018-10-09,73,40.15,78.84,60.59,83.22,0.77,69.35,9,10,0,83.0
Chennai,2018-11-09,83,45.65,89.64,68.89,94.62,0.87,78.85,9,11,0,62.0
Chennai,2018-01-10,62,34.1,66.96,51.46,70.68,0.65,58.9,10,1,0,63.0
Chennai,2018-02-10,63,34.65,68.04,52.29,71.82,0.66,59.85,10,2,1,47.0
Chennai,2018-03-10,47,25.85,50.76,39.01,53.58,0.49,44.65,10,3,1,61.0
Chennai,2018-04-10,61,33.55,65.88,50.63,69.54,0.64,57.95,10,4,0,55.0
Chennai,2018-05-10,55,30.25,59.4,45.65,62.7,0.58,52.25,10,5,0,48.0
Chennai,2018-06-10,48,26.4,51.84,39.84,54.72,0.5,45.6,10,6,1,49.0
Chennai,2018-07-10,49,26.95,52.92,40.67,55.86,0.51,46.55,10,7,0,64.0
Chennai,2018-08-10,64,35.2,69.12,53.12,72.96,0.67,60.8,10,8,0,98.0
Chennai,2018-09-10,98,53.9,105.84,81.34,111.72,1.03,93.1,10,9,0,138.0
Chennai,2018-10-10,138,75.9,149.04,114.54,157.32,1.45,131.1,10,10,0,150.0
Chennai,2018-11-10,150,82.5,162.0,124.5,171.0,1.58,142.5,10,11,1,88.0
Chennai,2018-12-10,88,48.4,95.04,73.04,100.32,0.92,83.6,10,12,0,48.0
Chennai,2018-01-11,48,26.4,51.84,39.84,54.72,0.5,45.6,11,1,0,75.0
Chennai,2018-02-11,75,41.25,81.0,62.25,85.5,0.79,71.25,11,2,1,45.0
Chennai,2018-03-11,45,24.75,48.6,37.35,51.3,0.47,42.75,11,3,1,95.0
Chennai,2018-04-11,95,52.25,102.6,78.85,108.3,1.0,90.25,11,4,0,66.0
Chennai,2018-05-11,66,36.3,71.28,54.78,75.24,0.69,62.7,11,5,0,64.0
Chennai,2018-06-11,64,35.2,69.12,53.12,72.96,0.67,60.8,11,6,0,121.0
Chennai,2018-07-11,121,66.55,130.68,100.43,137.94,1.27,114.95,11,7,0,105.0
Chennai,2018-08-11,105,57.75,113.4,87.15,119.7,1.1,99.75,11,8,1,146.0
Chennai,2018-09-11,146,80.3,157.68,121.18,166.44,1.53,138.7,11,9,0,134.0
Chennai,2018-10-11,134,73.7,144.72,111.22,152.76,1.41,127.3,11,10,0,141.0
Chennai,2018-11-11,141,77.55,152.28,117.03,160.74,1.48,133.95,11,11,1,174.0
Chennai,2018-12-11,174,95.7,187.92,144.42,198.36,1.83,165.3,11,12,0,98.0
Chennai,2018-01-12,98,53.9,105.84,81.34,111.72,1.03,93.1,12,1,0,56.0
Chennai,2018-02-12,56,30.8,60.48,46.48,63.84,0.59,53.2,12,2,0,56.0
Chennai,2018-03-12,56,30.8,60.48,46.48,63.84,0.59,53.2,12,3,0,54.0
Chennai,2018-04-12,54,29.7,58.32,44.82,61.56,0.57,51.3,12,4,0,61.0
Chennai,2018-05-12,61,33.55,65.88,50.63,69.54,0.64,57.95,12,5,1,68.0
Chennai,2018-06-12,68,37.4,73.44,56.44,77.52,0.71,64.6,12,6,0,142.0
Chennai,2018-07-12,142,78.1,153.36,117.86,161.88,1.49,134.9,12,7,0,238.0
Chennai,2018-08-12,238,130.9,257.04,197.54,271.32,2.5,226.1,12,8,1,222.0
Chennai,2018-09-12,222,122.1,239.76,184.26,253.08,2.33,210.9,12,9,0,221.0
Chennai,2018-10-12,221,121.55,238.68,183.43,251.94,2.32,209.95,12,10,0,185.0
Chennai,2018-11-12,185,101.75,199.8,153.55,210.9,1.94,175.75,12,11,0,185.0
Chennai,2018-12-12,185,101.75,199.8,153.55,210.9,1.94,175.75,12,12,0,175.0
Chennai,2019-01-01,175,96.25,189.0,145.25,199.5,1.84,166.25,1,1,0,81.0
Chennai,2019-02-01,81,44.55,87.48,67.23,92.34,0.85,76.95,1,2,0,184.0
Chennai,2019-03-01,184,101.2,198.72,152.72,209.76,1.93,174.8,1,3,0,203.0
Chennai,2019-04-01,203,111.65,219.24,168.49,231.42,2.13,192.85,1,4,0,112.0
Chennai,2019-05-01,112,61.6,120.96,92.96,127.68,1.18,106.4,1,5,0,193.0
Chennai,2019-06-01,193,106.15,208.44,160.19,220.02,2.03,183.35,1,6,1,148.0
Chennai,2019-07-01,148,81.4,159.84,122.84,168.72,1.55,140.6,1,7,0,81.0
Chennai,2019-08-01,81,44.55,87.48,67.23,92.34,0.85,76.95,1,8,0,212.0
Chennai,2019-09-01,212,116.6,228.96,175.96,241.68,2.23,201.4,1,9,1,172.0
Chennai,2019-10-01,172,94.6,185.76,142.76,196.08,1.81,163.4,1,10,0,178.0
Chennai,2019-11-01,178,97.9,192.24,147.74,202.92,1.87,169.1,1,11,0,158.0
Chennai,2019-12-01,158,86.9,170.64,131.14,180.12,1.66,150.1,1,12,1,100.0
Chennai,2019-01-02,100,55.0,108.0,83.0,114.0,1.05,95.0,2,1,0,90.0
Chennai,2019-02-02,90,49.5,97.2,74.7,102.6,0.95,85.5,2,2,1,52.0
Chennai,2019-03-02,52,28.6,56.16,43.16,59.28,0.55,49.4,2,3,1,88.0
Chennai,2019-04-02,88,48.4,95.04,73.04,100.32,0.92,83.6,2,4,0,98.0
Chennai,2019-05-02,98,53.9,105.84,81.34,111.72,1.03,93.1,2,5,0,125.0
Chennai,2019-06-02,125,68.75,135.0,103.75,142.5,1.31,118.75,2,6,1,115.0
Chennai,2019-07-02,115,63.25,124.2,95.45,131.1,1.21,109.25,2,7,0,67.0
Chennai,2019-08-02,67,36.85,72.36,55.61,76.38,0.7,63.65,2,8,0,53.0
Chennai,2019-09-02,53,29.15,57.24,43.99,60.42,0.56,50.35,2,9,0,48.0
Chennai,2019-10-02,48,26.4,51.84,39.84,54.72,0.5,45.6,2,10,0,58.0
Chennai,2019-11-02,58,31.9,62.64,48.14,66.12,0.61,55.1,2,11,1,68.0
Chennai,2019-12-02,68,37.4,73.44,56.44,77.52,0.71,64.6,2,12,0,68.0
Chennai,2019-01-03,68,37.4,73.44,56.44,77.52,0.71,64.6,3,1,0,165.0
Chennai,2019-02-03,165,90.75,178.2,136.95,188.1,1.73,156.75,3,2,1,74.0
Chennai,2019-03-03,74,40.7,79.92,61.42,84.36,0.78,70.3,3,3,1,76.0
Chennai,2019-04-03,76,41.8,82.08,63.08,86.64,0.8,72.2,3,4,0,89.0
Chennai,2019-05-03,89,48.95,96.12,73.87,101.46,0.93,84.55,3,5,0,103.0
Chennai,2019-06-03,103,56.65,111.24,85.49,117.42,1.08,97.85,3,6,0,86.0
Chennai,2019-07-03,86,47.3,92.88,71.38,98.04,0.9,81.7,3,7,0,73.0
Chennai,2019-08-03,73,40.15,78.84,60.59,83.22,0.77,69.35,3,8,1,78.0
Chennai,2019-09-03,78,42.9,84.24,64.74,88.92,0.82,74.1,3,9,0,68.0
Chennai,2019-10-03,68,37.4,73.44,56.44,77.52,0.71,64.6,3,10,0,60.0
Chennai,2019-11-03,60,33.0,64.8,49.8,68.4,0.63,57.0,3,11,1,82.0
Chennai,2019-12-03,82,45.1,88.56,68.06,93.48,0.86,77.9,3,12,0,119.0
Chennai,2019-01-04,119,65.45,128.52,98.77,135.66,1.25,113.05,4,1,0,94.0
Chennai,2019-02-04,94,51.7,101.52,78.02,107.16,0.99,89.3,4,2,0,116.0
Chennai,2019-03-04,116,63.8,125.28,96.28,132.24,1.22,110.2,4,3,0,62.0
Chennai,2019-04-04,62,34.1,66.96,51.46,70.68,0.65,58.9,4,4,0,79.0
Chennai,2019-05-04,79,43.45,85.32,65.57,90.06,0.83,75.05,4,5,1,77.0
Chennai,2019-06-04,77,42.35,83.16,63.91,87.78,0.81,73.15,4,6,0,71.0
Chennai,2019-07-04,71,39.05,76.68,58.93,80.94,0.75,67.45,4,7,0,76.0
Chennai,2019-08-04,76,41.8,82.08,63.08,86.64,0.8,72.2,4,8,1,96.0
Chennai,2019-09-04,96,52.8,103.68,79.68,109.44,1.01,91.2,4,9,0,70.0
Chennai,2019-10-04,70,38.5,75.6,58.1,79.8,0.74,66.5,4,10,0,118.0
Chennai,2019-11-04,118,64.9,127.44,97.94,134.52,1.24,112.1,4,11,0,67.0
Chennai,2019-12-04,67,36.85,72.36,55.61,76.38,0.7,63.65,4,12,0,72.0
Chennai,2019-01-05,72,39.6,77.76,59.76,82.08,0.76,68.4,5,1,1,66.0
Chennai,2019-02-05,66,36.3,71.28,54.78,75.24,0.69,62.7,5,2,0,65.0
Chennai,2019-03-05,65,35.75,70.2,53.95,74.1,0.68,61.75,5,3,0,68.0
Chennai,2019-04-05,68,37.4,73.44,56.44,77.52,0.71,64.6,5,4,0,70.0
Chennai,2019-05-05,70,38.5,75.6,58.1,79.8,0.74,66.5,5,5,1,66.0
Chennai,2019-06-05,66,36.3,71.28,54.78,75.24,0.69,62.7,5,6,0,73.0
Chennai,2019-07-05,73,40.15,78.84,60.59,83.22,0.77,69.35,5,7,0,67.0
Chennai,2019-08-05,67,36.85,72.36,55.61,76.38,0.7,63.65,5,8,0,66.0
Chennai,2019-09-05,66,36.3,71.28,54.78,75.24,0.69,62.7,5,9,0,62.0
Chennai,2019-10-05,62,34.1,66.96,51.46,70.68,0.65,58.9,5,10,1,134.0
Chennai,2019-11-05,134,73.7,144.72,111.22,152.76,1.41,127.3,5,11,0,130.0
Chennai,2019-12-05,130,71.5,140.4,107.9,148.2,1.37,123.5,5,12,0,165.0
Chennai,2019-01-06,165,90.75,178.2,136.95,188.1,1.73,156.75,6,1,1,158.0
Chennai,2019-02-06,158,86.9,170.64,131.14,180.12,1.66,150.1,6,2,0,121.0
Chennai,2019-03-06,121,66.55,130.68,100.43,137.94,1.27,114.95,6,3,0,140.0
Chennai,2019-04-06,140,77.0,151.2,116.2,159.6,1.47,133.0,6,4,1,136.0
Chennai,2019-05-06,136,74.8,146.88,112.88,155.04,1.43,129.2,6,5,0,106.0
Chennai,2019-06-06,106,58.3,114.48,87.98,120.84,1.11,100.7,6,6,0,75.0
Chennai,2019-07-06,75,41.25,81.0,62.25,85.5,0.79,71.25,6,7,1,57.0
Chennai,2019-08-06,57,31.35,61.56,47.31,64.98,0.6,54.15,6,8,0,86.0
Chennai,2019-09-06,86,47.3,92.88,71.38,98.04,0.9,81.7,6,9,0,100.0
Chennai,2019-10-06,100,55.0,108.0,83.0,114.0,1.05,95.0,6,10,1,70.0
Chennai,2019-11-06,70,38.5,75.6,58.1,79.8,0.74,66.5,6,11,0,86.0
Chennai,2019-12-06,86,47.3,92.88,71.38,98.04,0.9,81.7,6,12,0,50.0
Chennai,2019-01-07,50,27.5,54.0,41.5,57.0,0.53,47.5,7,1,0,56.0
Chennai,2019-02-07,56,30.8,60.48,46.48,63.84,0.59,53.2,7,2,0,144.0
Chennai,2019-03-07,144,79.2,155.52,119.52,164.16,1.51,136.8,7,3,0,87.0
Chennai,2019-04-07,87,47.85,93.96,72.21,99.18,0.91,82.65,7,4,1,133.0
Chennai,2019-05-07,133,73.15,143.64,110.39,151.62,1.4,126.35,7,5,0,48.0
Chennai,2019-06-07,48,26.4,51.84,39.84,54.72,0.5,45.6,7,6,0,61.0
Chennai,2019-07-07,61,33.55,65.88,50.63,69.54,0.64,57.95,7,7,1,97.0
Chennai,2019-08-07,97,53.35,104.76,80.51,110.58,1.02,92.15,7,8,0,92.0
Chennai,2019-09-07,92,50.6,99.36,76.36,104.88,0.97,87.4,7,9,1,65.0
Chennai,2019-10-07,65,35.75,70.2,53.95,74.1,0.68,61.75,7,10,0,66.0
Chennai,2019-11-07,66,36.3,71.28,54.78,75.24,0.69,62.7,7,11,0,65.0
Chennai,2019-12-07,65,35.75,70.2,53.95,74.1,0.68,61.75,7,12,1,97.0
Chennai,2019-01-08,97,53.35,104.76,80.51,110.58,1.02,92.15,8,1,0,86.0
Chennai,2019-02-08,86,47.3,92.88,71.38,98.04,0.9,81.7,8,2,0,84.0
Chennai,2019-03-08,84,46.2,90.72,69.72,95.76,0.88,79.8,8,3,0,91.0
Chennai,2019-04-08,91,50.05,98.28,75.53,103.74,0.96,86.45,8,4,0,77.0
Chennai,2019-05-08,77,42.35,83.16,63.91,87.78,0.81,73.15,8,5,0,89.0
Chennai,2019-06-08,89,48.95,96.12,73.87,101.46,0.93,84.55,8,6,1,61.0
Chennai,2019-07-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,7,0,107.0
Chennai,2019-08-08,107,58.85,115.56,88.81,121.98,1.12,101.65,8,8,0,59.0
Chennai,2019-09-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,9,1,65.0
Chennai,2019-10-08,65,35.75,70.2,53.95,74.1,0.68,61.75,8,10,0,35.0
Chennai,2019-11-08,35,19.25,37.8,29.05,39.9,0.37,33.25,8,11,0,48.0
Chennai,2019-12-08,48,26.4,51.84,39.84,54.72,0.5,45.6,8,12,1,77.0
Chennai,2019-01-09,77,42.35,83.16,63.91,87.78,0.81,73.15,9,1,0,76.0
Chennai,2019-02-09,76,41.8,82.08,63.08,86.64,0.8,72.2,9,2,1,74.0
Chennai,2019-03-09,74,40.7,79.92,61.42,84.36,0.78,70.3,9,3,1,94.0
Chennai,2019-04-09,94,51.7,101.52,78.02,107.16,0.99,89.3,9,4,0,53.0
Chennai,2019-05-09,53,29.15,57.24,43.99,60.42,0.56,50.35,9,5,0,58.0
Chennai,2019-06-09,58,31.9,62.64,48.14,66.12,0.61,55.1,9,6,1,77.0
Chennai,2019-07-09,77,42.35,83.16,63.91,87.78,0.81,73.15,9,7,0,61.0
Chennai,2019-08-09,61,33.55,65.88,50.63,69.54,0.64,57.95,9,8,0,75.0
Chennai,2019-09-09,75,41.25,81.0,62.25,85.5,0.79,71.25,9,9,0,108.0
Chennai,2019-10-09,108,59.4,116.64,89.64,123.12,1.13,102.6,9,10,0,105.0
Chennai,2019-11-09,105,57.75,113.4,87.15,119.7,1.1,99.75,9,11,1,88.0
Chennai,2019-12-09,88,48.4,95.04,73.04,100.32,0.92,83.6,9,12,0,86.0
Chennai,2019-01-10,86,47.3,92.88,71.38,98.04,0.9,81.7,10,1,0,99.0
Chennai,2019-02-10,99,54.45,106.92,82.17,112.86,1.04,94.05,10,2,1,84.0
